RecordID,EmployeeID,Date,HoursWorked,Project,Task,Location,Billable,Rate,Cost
4281,996,1/26/2024,7,ProjectX,crime,Remote,No,75,525
4282,344,1/16/2024,6,CLIENT A,somebody,Hybrid,No,60,360
4283,415,9/29/2025,8,ClientA,show,Onsite,Yes,30,240
4284,310,9/9/2024,7,clienta,power,Hybrid,No,75,525
4285,928,8/23/2025,6,ProjectX,start,Remote,Yes,45,270
4286,226,8/15/2024,6,ProjectX,writer,Hybrid,Yes,75,450
4287,209,6/15/2025,8,Internal,have,Remote,No,45,360
4288,443,8/8/2024,9,Research,senior,Hybrid,No,60,540
4289,534,7/31/2025,7,ProjectX,same,Remote,No,45,315
4290,66,6/16/2024,10,ProjectX,within,Remote,No,75,750
4291,994,7/12/2024,6,Research,meet,Remote,Yes,30,180
4292,193,8/10/2024,10,Research,fill,Remote,No,45,450
4293,333,10/28/2025,8,Research,person,Onsite,No,30,240
4294,418,6/10/2025,6,Internal,wonder,Onsite,No,30,180
4295,78,12/23/2024,7,Internal,couple,Onsite,Yes,60,420
4296,297,5/25/2025,8,ProjectX,employee,Remote,No,75,600
4297,997,10/28/2024,6,clienta,across,Remote,Yes,45,270
4298,830,8/7/2025,10,ClientA,production,Hybrid,Yes,75,750
4299,379,11/29/2023,9,clienta,environmental,Hybrid,Yes,30,270
4300,255,11/24/2023,7,clienta,meeting,Hybrid,No,45,315
4301,908,5/10/2025,9,Internal,skill,Remote,No,75,675
4302,42,5/8/2025,6,ProjectX,attention,Onsite,No,75,450
4303,907,5/23/2024,10,Research,manage,Hybrid,Yes,75,750
4304,230,10/4/2025,7,ClientA,husband,Remote,No,45,315
4305,772,11/10/2024,6,CLIENT A,until,Onsite,Yes,75,450
4306,929,2/7/2024,8,ProjectX,be,Remote,Yes,45,360
4307,94,5/1/2024,10,ProjectX,fine,Hybrid,No,45,450
4308,216,7/25/2024,9,clienta,camera,Remote,No,60,540
4309,68,7/10/2024,7,Internal,here,Hybrid,No,45,315
4310,87,5/1/2025,8,ProjectX,them,Onsite,No,45,360
4311,22,8/7/2024,9,CLIENT A,necessary,Remote,No,30,270
4312,233,9/19/2025,7,clienta,serve,Remote,Yes,45,315
4313,541,6/17/2024,6,clienta,somebody,Hybrid,No,75,450
4314,969,3/1/2024,7,ClientA,for,Remote,No,60,420
4315,388,8/9/2025,10,ClientA,list,Remote,No,45,450
4316,173,9/22/2025,9,ClientA,wide,Onsite,No,30,270
4317,543,9/20/2024,9,Research,assume,Remote,No,75,675
4318,861,9/18/2025,9,CLIENT A,will,Remote,Yes,75,675
4319,31,9/26/2024,10,CLIENT A,today,Onsite,No,30,300
4320,847,3/13/2024,8,ProjectX,discuss,Remote,No,30,240
4321,287,3/24/2024,6,ClientA,training,Onsite,Yes,45,270
4322,209,7/26/2025,6,ClientA,thus,Hybrid,No,45,270
4323,934,3/29/2024,8,CLIENT A,morning,Hybrid,No,30,240
4324,536,8/5/2025,6,Research,study,Hybrid,No,75,450
4325,193,6/16/2025,8,clienta,we,Hybrid,No,75,600
4326,806,7/26/2025,9,clienta,option,Hybrid,No,30,270
4327,239,12/25/2024,7,Research,whom,Onsite,No,75,525
4328,850,4/2/2024,10,clienta,start,Remote,No,75,750
4329,249,10/4/2025,8,clienta,almost,Hybrid,No,45,360
4330,881,11/21/2023,8,ProjectX,feeling,Hybrid,Yes,30,240
4331,452,3/19/2024,10,clienta,mouth,Onsite,Yes,30,300
4332,884,6/8/2024,10,ClientA,hot,Hybrid,Yes,75,750
4333,739,1/4/2025,10,CLIENT A,move,Hybrid,Yes,30,300
4334,996,10/21/2025,7,CLIENT A,deep,Hybrid,Yes,60,420
4335,505,7/1/2024,8,ClientA,oil,Remote,Yes,45,360
4336,300,4/21/2024,6,CLIENT A,meet,Remote,Yes,45,270
4337,283,3/21/2025,7,clienta,animal,Onsite,Yes,30,210
4338,492,10/21/2025,8,Research,improve,Onsite,No,60,480
4339,172,1/12/2024,7,ProjectX,score,Remote,No,60,420
4340,192,1/2/2024,8,ClientA,series,Onsite,Yes,75,600
4341,920,8/16/2024,6,ClientA,win,Remote,No,45,270
4342,132,11/12/2024,8,ClientA,movement,Remote,No,60,480
4343,457,7/22/2024,9,ClientA,figure,Hybrid,Yes,30,270
4344,840,6/29/2024,9,CLIENT A,full,Hybrid,Yes,75,675
4345,356,11/20/2023,6,Internal,information,Onsite,No,60,360
4346,774,8/26/2025,8,Research,day,Hybrid,Yes,30,240
4347,966,3/14/2025,6,CLIENT A,conference,Remote,Yes,45,270
4348,794,2/9/2024,9,clienta,eight,Onsite,No,60,540
4349,496,5/19/2025,7,CLIENT A,as,Remote,No,75,525
4350,857,9/19/2025,10,Research,subject,Onsite,Yes,60,600
4351,169,8/23/2024,8,ClientA,expert,Hybrid,Yes,30,240
4352,406,8/17/2025,6,clienta,arrive,Onsite,Yes,45,270
4353,695,7/17/2024,8,CLIENT A,avoid,Onsite,Yes,45,360
4354,141,8/22/2024,10,CLIENT A,my,Hybrid,Yes,75,750
4355,288,7/19/2025,9,ProjectX,attack,Hybrid,Yes,60,540
4356,525,1/31/2024,8,CLIENT A,thing,Remote,Yes,75,600
4357,540,1/27/2025,8,Research,change,Hybrid,Yes,60,480
4358,14,11/16/2023,6,ClientA,assume,Hybrid,No,30,180
4359,756,3/31/2024,8,ClientA,central,Remote,Yes,30,240
4360,500,5/31/2025,6,Internal,night,Onsite,No,75,450
4361,70,4/27/2025,10,clienta,rest,Onsite,No,60,600
4362,175,7/17/2025,6,clienta,money,Onsite,Yes,75,450
4363,179,6/6/2024,8,ProjectX,property,Onsite,Yes,30,240
4364,162,6/24/2024,7,Internal,goal,Hybrid,No,75,525
4365,489,10/4/2025,6,Internal,air,Remote,Yes,75,450
4366,683,10/30/2025,7,Internal,detail,Onsite,No,45,315
4367,3,10/22/2024,7,CLIENT A,movie,Hybrid,No,60,420
4368,234,2/26/2025,6,clienta,treatment,Onsite,No,30,180
4369,176,6/12/2024,9,ProjectX,network,Onsite,Yes,45,405
4370,956,2/16/2025,8,ClientA,idea,Hybrid,No,75,600
4371,997,12/24/2024,9,ClientA,start,Hybrid,Yes,75,675
4372,171,8/18/2025,6,CLIENT A,general,Hybrid,Yes,75,450
4373,717,1/25/2025,7,CLIENT A,every,Remote,No,45,315
4374,706,7/19/2025,8,clienta,box,Hybrid,Yes,30,240
4375,996,10/2/2024,6,ClientA,wait,Remote,No,30,180
4376,311,5/22/2024,6,ProjectX,language,Remote,No,60,360
4377,736,3/26/2025,8,ProjectX,radio,Hybrid,No,30,240
4378,638,10/21/2025,7,CLIENT A,if,Hybrid,No,60,420
4379,360,5/2/2024,9,CLIENT A,relate,Remote,Yes,45,405
4380,82,6/30/2025,6,clienta,college,Hybrid,No,75,450
4381,409,10/28/2025,7,Research,free,Hybrid,Yes,75,525
4382,251,3/28/2024,9,Internal,whatever,Remote,No,30,270
4383,539,9/28/2024,8,ClientA,foreign,Remote,Yes,75,600
4384,881,10/19/2024,7,Research,wear,Remote,No,45,315
4385,584,1/19/2025,6,Research,letter,Remote,Yes,75,450
4386,206,9/29/2025,9,CLIENT A,add,Hybrid,Yes,75,675
4387,58,3/22/2025,10,Research,try,Remote,No,30,300
4388,605,12/25/2023,8,Research,become,Onsite,Yes,75,600
4389,794,4/9/2025,6,clienta,pull,Remote,No,45,270
4390,182,8/20/2025,7,ProjectX,analysis,Onsite,No,30,210
4391,206,5/4/2024,9,CLIENT A,friend,Onsite,No,75,675
4392,514,6/6/2024,8,clienta,several,Hybrid,No,60,480
4393,646,11/6/2025,6,Internal,trouble,Hybrid,No,45,270
4394,865,7/4/2024,9,CLIENT A,put,Hybrid,No,45,405
4395,889,12/28/2024,8,clienta,test,Onsite,No,45,360
4396,595,5/23/2025,10,clienta,standard,Hybrid,Yes,75,750
4397,3,5/3/2025,8,CLIENT A,career,Hybrid,No,60,480
4398,708,5/9/2025,10,Research,issue,Onsite,No,45,450
4399,185,5/27/2024,7,clienta,main,Hybrid,Yes,30,210
4400,177,8/22/2024,8,CLIENT A,consumer,Hybrid,Yes,45,360
4401,385,12/6/2023,7,CLIENT A,scientist,Remote,No,60,420
4402,171,8/30/2025,8,clienta,race,Remote,No,60,480
4403,294,11/26/2024,10,Research,specific,Hybrid,No,75,750
4404,430,2/28/2024,10,ProjectX,behind,Remote,No,45,450
4405,618,9/27/2025,9,clienta,decision,Remote,Yes,45,405
4406,513,12/13/2024,8,ClientA,kitchen,Hybrid,No,75,600
4407,973,9/1/2024,6,ProjectX,visit,Remote,Yes,30,180
4408,512,6/22/2025,7,clienta,less,Onsite,No,45,315
4409,426,12/31/2024,7,ClientA,radio,Hybrid,Yes,75,525
4410,507,3/17/2025,6,Research,pick,Onsite,Yes,45,270
4411,223,9/22/2025,6,ClientA,what,Onsite,No,30,180
4412,467,11/25/2024,9,ClientA,agency,Remote,Yes,30,270
4413,173,9/9/2024,7,clienta,itself,Onsite,Yes,60,420
4414,263,2/15/2025,10,CLIENT A,generation,Remote,Yes,60,600
4415,249,9/12/2024,6,Research,prepare,Onsite,Yes,60,360
4416,20,4/27/2025,10,Research,half,Onsite,No,60,600
4417,705,7/27/2025,9,Research,together,Hybrid,Yes,45,405
4418,357,1/11/2025,8,ProjectX,south,Remote,No,60,480
4419,635,3/23/2025,8,Research,bag,Onsite,Yes,75,600
4420,902,3/8/2025,10,Research,charge,Onsite,Yes,60,600
4421,786,12/15/2024,7,Internal,carry,Hybrid,No,75,525
4422,553,5/14/2025,6,clienta,keep,Onsite,No,30,180
4423,926,1/8/2024,7,Research,political,Remote,No,60,420
4424,85,7/3/2025,8,clienta,kind,Remote,No,75,600
4425,505,4/8/2025,9,Research,usually,Hybrid,No,45,405
4426,150,10/8/2025,9,Internal,short,Onsite,No,60,540
4427,797,8/10/2024,7,ProjectX,personal,Remote,No,30,210
4428,583,1/21/2025,6,clienta,thousand,Onsite,No,60,360
4429,167,11/13/2024,8,CLIENT A,carry,Onsite,No,45,360
4430,157,4/25/2024,7,ProjectX,indicate,Remote,No,30,210
4431,29,10/8/2024,8,ClientA,various,Hybrid,No,75,600
4432,129,6/9/2024,6,CLIENT A,marriage,Onsite,Yes,75,450
4433,830,1/21/2025,10,Research,word,Hybrid,No,60,600
4434,860,1/22/2024,6,ProjectX,risk,Remote,Yes,45,270
4435,859,2/2/2025,7,CLIENT A,majority,Hybrid,No,45,315
4436,618,4/2/2024,9,clienta,bill,Remote,Yes,30,270
4437,743,10/12/2024,9,Internal,red,Remote,No,60,540
4438,994,5/20/2024,6,clienta,marriage,Hybrid,Yes,60,360
4439,187,8/21/2025,7,ProjectX,strategy,Remote,No,30,210
4440,915,8/26/2024,6,ClientA,anyone,Hybrid,Yes,75,450
4441,949,7/12/2025,10,clienta,general,Onsite,Yes,75,750
4442,720,11/30/2023,7,ClientA,stock,Onsite,Yes,60,420
4443,654,12/10/2023,7,Research,crime,Hybrid,Yes,60,420
4444,744,9/10/2024,6,ProjectX,build,Remote,Yes,45,270
4445,628,9/2/2025,10,CLIENT A,purpose,Hybrid,No,30,300
4446,778,5/3/2025,7,ProjectX,relationship,Onsite,No,60,420
4447,415,9/8/2024,9,CLIENT A,quickly,Remote,Yes,45,405
4448,887,11/7/2023,7,Research,hospital,Onsite,No,45,315
4449,281,1/9/2025,10,Internal,project,Remote,No,60,600
4450,24,1/29/2025,6,Internal,I,Remote,Yes,45,270
4451,418,12/4/2023,7,ClientA,act,Hybrid,No,45,315
4452,756,9/4/2024,7,CLIENT A,southern,Remote,Yes,45,315
4453,140,10/29/2025,10,CLIENT A,team,Onsite,Yes,30,300
4454,159,11/19/2024,8,clienta,know,Hybrid,No,75,600
4455,24,12/16/2023,6,ProjectX,bad,Hybrid,No,30,180
4456,135,4/20/2024,9,Internal,staff,Onsite,No,45,405
4457,929,7/16/2024,6,CLIENT A,summer,Hybrid,Yes,60,360
4458,814,11/20/2024,9,Internal,miss,Hybrid,Yes,45,405
4459,377,4/29/2024,6,CLIENT A,claim,Hybrid,No,75,450
4460,779,11/23/2023,9,Research,quite,Remote,Yes,60,540
4461,358,6/21/2024,9,CLIENT A,interesting,Onsite,Yes,75,675
4462,946,9/29/2024,6,Research,their,Onsite,Yes,75,450
4463,856,11/16/2024,8,Internal,art,Hybrid,No,60,480
4464,665,11/23/2023,10,ClientA,enjoy,Hybrid,Yes,30,300
4465,948,7/11/2024,10,ClientA,citizen,Onsite,Yes,45,450
4466,282,5/26/2025,9,clienta,think,Hybrid,No,30,270
4467,330,9/25/2024,9,CLIENT A,officer,Hybrid,No,75,675
4468,251,5/7/2024,7,ProjectX,area,Hybrid,No,75,525
4469,274,5/6/2025,7,Internal,difference,Onsite,Yes,60,420
4470,310,1/15/2025,9,Research,western,Hybrid,Yes,30,270
4471,46,9/11/2024,8,ClientA,national,Onsite,No,60,480
4472,178,12/9/2023,9,Research,term,Onsite,Yes,60,540
4473,786,7/12/2025,8,Research,work,Remote,No,75,600
4474,16,7/21/2024,10,CLIENT A,professional,Hybrid,No,30,300
4475,168,4/18/2025,10,ProjectX,thus,Hybrid,Yes,75,750
4476,738,5/18/2025,6,Internal,above,Hybrid,Yes,45,270
4477,453,5/19/2024,10,ClientA,me,Hybrid,No,30,300
4478,689,5/28/2025,10,Research,break,Remote,Yes,45,450
4479,587,7/15/2024,9,Internal,outside,Remote,Yes,75,675
4480,208,9/15/2024,7,clienta,situation,Remote,Yes,30,210
4481,514,8/20/2025,9,CLIENT A,significant,Hybrid,Yes,30,270
4482,195,4/16/2024,7,clienta,character,Hybrid,No,75,525
4483,53,1/10/2024,10,clienta,foot,Hybrid,No,60,600
4484,612,12/25/2023,8,Internal,house,Remote,No,45,360
4485,467,9/21/2024,9,CLIENT A,our,Hybrid,No,75,675
4486,907,11/7/2023,8,CLIENT A,class,Onsite,Yes,75,600
4487,604,10/20/2025,7,clienta,agency,Hybrid,No,45,315
4488,728,12/20/2024,9,Internal,college,Remote,Yes,60,540
4489,532,8/4/2024,9,ProjectX,red,Hybrid,Yes,60,540
4490,809,9/23/2024,6,Internal,size,Hybrid,Yes,30,180
4491,158,5/23/2024,10,ClientA,different,Onsite,Yes,30,300
4492,223,9/5/2024,7,clienta,stuff,Remote,Yes,45,315
4493,13,2/8/2024,8,Research,identify,Onsite,No,60,480
4494,866,1/9/2025,7,clienta,away,Onsite,Yes,30,210
4495,645,1/22/2024,8,ProjectX,notice,Onsite,Yes,75,600
4496,670,2/4/2025,6,Research,marriage,Remote,No,60,360
4497,521,11/25/2024,10,clienta,body,Onsite,No,45,450
4498,859,5/7/2025,8,ProjectX,respond,Remote,No,75,600
4499,110,2/9/2024,8,Research,institution,Remote,No,60,480
4500,227,3/14/2024,7,ClientA,again,Onsite,No,30,210
4501,889,8/24/2024,9,CLIENT A,none,Onsite,Yes,75,675
4502,876,3/28/2024,6,ClientA,day,Remote,Yes,75,450
4503,290,9/17/2024,9,ClientA,former,Onsite,No,30,270
4504,859,8/16/2025,8,CLIENT A,step,Onsite,No,60,480
4505,554,11/29/2024,7,ClientA,mind,Onsite,No,60,420
4506,399,7/15/2025,9,Internal,maintain,Onsite,No,30,270
4507,158,1/16/2025,9,Research,them,Remote,Yes,30,270
4508,891,12/31/2023,9,ClientA,situation,Hybrid,No,45,405
4509,206,7/20/2025,9,ClientA,business,Onsite,Yes,60,540
4510,589,1/24/2025,8,ProjectX,training,Onsite,Yes,30,240
4511,236,4/2/2024,10,Research,reality,Onsite,No,30,300
4512,931,4/27/2025,9,Research,rise,Hybrid,Yes,75,675
4513,177,8/12/2024,6,Research,significant,Hybrid,No,60,360
4514,545,9/10/2025,7,Internal,wait,Onsite,No,45,315
4515,424,4/9/2025,9,CLIENT A,notice,Hybrid,No,45,405
4516,745,2/13/2024,6,Research,arrive,Remote,No,75,450
4517,22,3/2/2025,7,ClientA,wife,Remote,No,75,525
4518,617,3/20/2024,8,ProjectX,fly,Onsite,Yes,30,240
4519,944,4/7/2024,10,Internal,remember,Remote,Yes,30,300
4520,119,8/21/2024,10,Internal,federal,Hybrid,Yes,75,750
4521,550,12/2/2024,8,CLIENT A,seem,Hybrid,No,45,360
4522,410,1/13/2024,10,CLIENT A,share,Onsite,No,30,300
4523,447,3/1/2024,8,Internal,head,Remote,No,75,600
4524,517,7/2/2024,7,Internal,well,Remote,Yes,45,315
4525,196,4/30/2025,6,CLIENT A,on,Remote,No,60,360
4526,765,3/25/2025,10,Research,wind,Remote,No,45,450
4527,482,4/8/2025,9,clienta,doctor,Onsite,No,30,270
4528,467,10/4/2025,8,ProjectX,significant,Remote,Yes,60,480
4529,470,10/23/2025,8,ClientA,condition,Onsite,No,75,600
4530,447,6/28/2024,7,clienta,medical,Onsite,Yes,75,525
4531,258,7/30/2024,9,Research,book,Hybrid,Yes,60,540
4532,686,9/16/2024,8,Internal,out,Hybrid,No,45,360
4533,325,5/19/2025,6,CLIENT A,important,Onsite,Yes,30,180
4534,391,4/25/2025,6,Research,culture,Onsite,No,45,270
4535,450,9/18/2025,8,CLIENT A,both,Remote,Yes,75,600
4536,797,6/25/2024,7,CLIENT A,perhaps,Hybrid,Yes,60,420
4537,523,4/16/2025,8,ClientA,these,Onsite,Yes,30,240
4538,316,5/18/2025,10,CLIENT A,discover,Onsite,No,45,450
4539,964,4/25/2025,10,ProjectX,thus,Onsite,Yes,30,300
4540,560,7/26/2025,8,Research,head,Onsite,No,30,240
4541,203,8/20/2024,10,ProjectX,still,Hybrid,Yes,45,450
4542,737,8/30/2024,6,ProjectX,big,Remote,No,30,180
4543,123,10/20/2024,7,clienta,detail,Remote,Yes,60,420
4544,921,4/7/2024,8,clienta,happen,Onsite,Yes,45,360
4545,646,11/16/2024,9,clienta,a,Onsite,No,45,405
4546,809,12/9/2024,9,clienta,clear,Hybrid,No,75,675
4547,956,2/29/2024,7,Research,cold,Hybrid,Yes,30,210
4548,119,4/28/2025,10,Internal,agree,Onsite,Yes,60,600
4549,384,7/2/2024,6,Research,land,Onsite,Yes,75,450
4550,657,1/2/2025,8,clienta,fund,Onsite,Yes,60,480
4551,346,4/1/2025,9,CLIENT A,live,Remote,No,60,540
4552,679,11/21/2023,8,Internal,most,Onsite,No,60,480
4553,701,9/25/2024,7,ClientA,reality,Remote,Yes,75,525
4554,186,8/2/2025,9,CLIENT A,maintain,Hybrid,No,45,405
4555,452,3/11/2024,8,Internal,visit,Remote,Yes,45,360
4556,9,4/22/2025,10,Internal,short,Hybrid,No,60,600
4557,860,4/26/2024,7,ClientA,test,Remote,Yes,60,420
4558,737,11/3/2025,6,Internal,turn,Onsite,No,30,180
4559,489,11/8/2023,7,Research,blood,Hybrid,Yes,75,525
4560,636,7/5/2024,8,Research,indeed,Onsite,Yes,75,600
4561,143,2/20/2024,6,Internal,commercial,Onsite,Yes,45,270
4562,441,6/18/2025,8,Research,include,Hybrid,Yes,45,360
4563,680,1/12/2025,9,ProjectX,program,Remote,No,30,270
4564,644,11/13/2023,8,Internal,although,Hybrid,No,75,600
4565,692,3/4/2024,9,Internal,successful,Onsite,No,45,405
4566,602,8/15/2025,10,ClientA,place,Remote,Yes,60,600
4567,231,11/25/2024,9,Internal,course,Onsite,Yes,45,405
4568,992,3/27/2025,8,ClientA,ago,Onsite,Yes,45,360
4569,90,7/2/2024,8,ProjectX,bar,Hybrid,Yes,75,600
4570,526,1/7/2025,10,CLIENT A,hear,Hybrid,Yes,60,600
4571,352,1/20/2025,8,ProjectX,pay,Remote,Yes,60,480
4572,444,2/22/2024,8,ClientA,see,Remote,Yes,45,360
4573,248,6/27/2024,6,ProjectX,event,Onsite,No,60,360
4574,31,2/13/2025,9,clienta,before,Remote,Yes,30,270
4575,634,8/27/2024,8,Internal,especially,Hybrid,Yes,45,360
4576,13,3/23/2025,6,clienta,television,Hybrid,Yes,60,360
4577,163,6/12/2024,9,ClientA,traditional,Hybrid,Yes,60,540
4578,258,3/14/2024,10,ProjectX,treat,Onsite,No,75,750
4579,11,6/10/2025,6,Research,dark,Onsite,Yes,45,270
4580,85,11/5/2025,8,CLIENT A,so,Hybrid,Yes,45,360
4581,688,6/7/2025,7,Internal,pay,Remote,No,60,420
4582,81,4/29/2025,9,ProjectX,together,Onsite,No,60,540
4583,195,11/4/2025,10,ClientA,two,Hybrid,No,60,600
4584,438,11/19/2024,10,Research,dream,Onsite,No,30,300
4585,620,12/31/2024,7,clienta,despite,Hybrid,Yes,60,420
4586,845,10/24/2024,7,Research,her,Hybrid,No,30,210
4587,161,6/10/2025,8,Research,mission,Onsite,Yes,75,600
4588,490,4/2/2024,7,CLIENT A,heavy,Onsite,Yes,75,525
4589,321,5/10/2025,7,Internal,another,Onsite,Yes,60,420
4590,508,5/28/2025,10,ProjectX,control,Hybrid,Yes,30,300
4591,598,2/17/2025,9,CLIENT A,identify,Hybrid,Yes,45,405
4592,831,3/20/2024,7,CLIENT A,forward,Onsite,No,75,525
4593,83,9/20/2024,8,ProjectX,them,Onsite,Yes,60,480
4594,289,4/16/2025,7,CLIENT A,hour,Remote,No,75,525
4595,73,9/24/2024,8,ClientA,development,Remote,Yes,75,600
4596,826,10/13/2024,10,clienta,protect,Hybrid,Yes,60,600
4597,108,3/4/2024,8,CLIENT A,population,Remote,No,60,480
4598,485,6/23/2024,7,ProjectX,physical,Remote,Yes,45,315
4599,221,7/23/2024,10,Internal,knowledge,Remote,Yes,30,300
4600,226,5/26/2024,10,CLIENT A,major,Hybrid,Yes,30,300
4601,695,8/12/2025,10,clienta,attention,Onsite,Yes,75,750
4602,516,12/3/2023,9,CLIENT A,light,Remote,Yes,45,405
4603,274,6/8/2025,8,CLIENT A,sign,Remote,No,60,480
4604,606,9/22/2024,7,CLIENT A,form,Hybrid,No,75,525
4605,702,8/28/2024,6,Internal,which,Remote,No,45,270
4606,508,11/8/2024,7,CLIENT A,hit,Remote,Yes,45,315
4607,951,8/17/2024,8,Research,change,Onsite,No,30,240
4608,440,7/6/2025,8,Research,his,Remote,No,30,240
4609,908,5/3/2024,9,CLIENT A,whom,Hybrid,No,75,675
4610,460,6/13/2024,6,CLIENT A,represent,Hybrid,No,60,360
4611,708,1/5/2024,10,ClientA,act,Hybrid,Yes,30,300
4612,359,8/10/2024,7,Internal,foot,Onsite,Yes,75,525
4613,607,6/13/2025,7,Research,agency,Hybrid,Yes,45,315
4614,986,6/15/2025,8,ClientA,table,Hybrid,No,30,240
4615,514,5/14/2025,6,Research,at,Onsite,No,60,360
4616,237,4/6/2024,10,ProjectX,table,Hybrid,No,30,300
4617,430,7/22/2025,6,clienta,short,Remote,No,45,270
4618,119,10/9/2025,10,CLIENT A,popular,Onsite,No,75,750
4619,256,5/28/2025,6,CLIENT A,tonight,Onsite,Yes,75,450
4620,139,9/24/2024,6,CLIENT A,big,Hybrid,No,30,180
4621,1,4/24/2025,8,clienta,born,Hybrid,No,75,600
4622,957,5/16/2025,7,ProjectX,spend,Remote,Yes,30,210
4623,896,5/4/2025,6,Research,occur,Remote,Yes,75,450
4624,867,10/10/2025,10,ProjectX,adult,Remote,Yes,60,600
4625,781,10/24/2025,9,Research,course,Onsite,No,30,270
4626,270,4/28/2024,10,ProjectX,wish,Onsite,No,45,450
4627,354,8/1/2024,7,Internal,contain,Remote,No,30,210
4628,541,9/7/2025,8,ClientA,answer,Onsite,No,60,480
4629,208,1/10/2024,6,CLIENT A,discussion,Onsite,No,30,180
4630,182,9/25/2024,9,Research,what,Onsite,Yes,30,270
4631,104,4/24/2024,7,Internal,ground,Onsite,No,45,315
4632,187,2/21/2025,9,ProjectX,knowledge,Hybrid,Yes,30,270
4633,963,9/9/2025,6,Internal,pattern,Hybrid,Yes,30,180
4634,739,5/9/2025,7,clienta,no,Hybrid,Yes,75,525
4635,586,4/23/2024,10,Research,history,Remote,Yes,45,450
4636,197,3/29/2025,7,Internal,perform,Hybrid,No,75,525
4637,825,10/24/2024,9,ClientA,then,Onsite,Yes,75,675
4638,234,11/9/2024,8,CLIENT A,box,Onsite,No,75,600
4639,729,8/30/2025,6,Research,owner,Remote,Yes,75,450
4640,488,6/4/2025,6,Research,into,Remote,No,75,450
4641,628,8/2/2024,7,ProjectX,simple,Onsite,No,30,210
4642,537,8/10/2025,10,clienta,form,Hybrid,No,60,600
4643,426,8/9/2025,6,Research,beat,Hybrid,No,45,270
4644,288,7/22/2025,10,CLIENT A,feeling,Onsite,Yes,75,750
4645,372,1/9/2024,8,Research,girl,Hybrid,No,45,360
4646,740,3/2/2025,6,Research,hit,Hybrid,Yes,30,180
4647,318,12/23/2023,8,CLIENT A,material,Remote,No,30,240
4648,997,11/23/2024,8,clienta,rather,Remote,No,60,480
4649,301,12/31/2024,8,ClientA,black,Onsite,Yes,30,240
4650,705,4/23/2025,9,clienta,newspaper,Onsite,No,30,270
4651,544,11/9/2023,8,ProjectX,sister,Hybrid,Yes,45,360
4652,134,3/28/2025,7,Research,southern,Onsite,Yes,75,525
4653,160,6/13/2025,7,Internal,answer,Onsite,Yes,45,315
4654,191,10/16/2024,10,CLIENT A,page,Remote,Yes,30,300
4655,873,6/22/2024,9,CLIENT A,set,Hybrid,No,45,405
4656,152,7/14/2025,7,ProjectX,skill,Onsite,No,45,315
4657,88,12/31/2023,9,ProjectX,generation,Remote,No,60,540
4658,318,7/27/2024,10,ProjectX,meeting,Onsite,Yes,60,600
4659,210,10/24/2024,9,Internal,rise,Hybrid,No,45,405
4660,191,2/10/2024,9,ClientA,music,Remote,Yes,75,675
4661,933,8/5/2024,8,ClientA,move,Hybrid,No,30,240
4662,881,1/2/2024,6,Research,them,Onsite,No,30,180
4663,43,9/12/2025,9,Internal,whether,Onsite,Yes,75,675
4664,475,3/18/2024,9,clienta,expert,Onsite,Yes,45,405
4665,414,6/30/2024,6,CLIENT A,deal,Onsite,No,60,360
4666,914,6/20/2024,7,ClientA,mission,Remote,No,45,315
4667,987,12/24/2024,9,Research,provide,Onsite,No,60,540
4668,39,5/7/2025,6,clienta,want,Hybrid,No,60,360
4669,575,11/13/2023,10,ClientA,career,Remote,Yes,60,600
4670,199,12/23/2024,10,Research,water,Onsite,No,30,300
4671,548,11/9/2024,7,ProjectX,hand,Onsite,No,60,420
4672,691,2/18/2025,9,Research,sister,Hybrid,No,30,270
4673,332,11/10/2024,6,ProjectX,indeed,Onsite,Yes,30,180
4674,617,3/5/2024,9,ProjectX,best,Remote,No,30,270
4675,686,3/19/2024,10,CLIENT A,tree,Hybrid,No,60,600
4676,218,12/18/2024,7,Research,significant,Remote,Yes,30,210
4677,570,7/31/2025,7,Internal,stay,Onsite,Yes,45,315
4678,565,10/28/2024,9,CLIENT A,response,Onsite,Yes,30,270
4679,973,4/9/2025,7,ClientA,surface,Onsite,No,45,315
4680,568,8/8/2024,9,clienta,deal,Remote,Yes,75,675
4681,365,6/1/2025,7,ClientA,establish,Hybrid,Yes,75,525
4682,912,12/3/2023,8,clienta,see,Onsite,No,75,600
4683,651,10/17/2025,8,CLIENT A,sign,Remote,Yes,75,600
4684,368,1/31/2025,8,ProjectX,easy,Remote,No,30,240
